R	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
3	-9	-2	1	1	4	3	5	6	-12	-1	1	2	5	4	3	3	-10	13	14	4	25	12	10	8	-14	3	18	10	11	12	11	5	0	0	1	0	-1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-1	-1
3	-9	-1	1	1	5	4	6	7	-12	-1	1	3	5	4	4	4	-9	13	15	4	25	12	11	8	-13	3	18	10	11	13	12	6	0	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1
3	-9	-1	1	1	4	3	4	5	-12	-1	1	2	4	4	3	2	-10	13	14	4	24	11	9	6	-14	3	18	9	9	12	11	4	0	0	0	0	-1	-1	-2	-2	0	0	0	-1	-1	0	-1	-2	-1	0	-1	0	-1	-1	-2	-2	-1	0	0	-1	-2	-1	-1	-2
3	-9	-2	0	1	4	2	4	6	-13	-1	1	3	4	4	2	2	-10	13	14	5	24	11	9	6	-14	3	18	10	10	12	10	4	0	-1	-1	0	0	-1	0	1	-1	0	0	1	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	-1	0
3	-9	-2	0	1	5	4	6	7	-12	-2	1	2	5	5	4	4	-10	13	14	4	25	13	10	8	-14	3	18	10	11	13	12	6	0	0	0	0	1	2	2	1	1	-1	0	-1	1	1	2	2	0	0	0	-1	1	2	1	2	0	0	0	0	1	1	2	2
3	-9	-2	1	1	5	4	5	7	-12	-1	1	2	6	5	4	4	-10	13	14	5	25	13	11	8	-13	3	18	10	11	13	12	6	0	0	1	0	0	0	-1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
3	-9	-2	0	0	4	2	4	6	-12	-1	1	2	4	4	3	2	-10	13	14	4	24	11	9	6	-14	3	18	10	10	12	10	5	0	0	-1	-1	-1	-2	-1	-1	0	0	0	0	-2	-1	-1	-2	0	0	0	-1	-1	-2	-2	-2	-1	0	0	0	-1	-1	-2	-1
3	-9	-2	0	1	4	2	4	6	-12	-1	1	2	4	3	3	2	-10	13	14	4	24	12	9	6	-14	2	18	9	10	12	10	5	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	-1	0	-1	0	0	0	0
3	-9	-1	1	1	5	3	5	6	-12	-1	1	3	5	4	4	3	-10	13	14	4	24	12	10	7	-13	3	18	10	10	12	11	5	0	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0
3	-9	-1	0	2	5	4	5	7	-12	-1	1	2	5	5	4	4	-9	13	14	5	25	13	10	7	-13	3	18	10	11	13	12	6	0	0	-1	1	0	1	0	1	0	0	0	-1	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1
3	-9	-1	1	2	5	4	6	7	-12	-1	1	2	5	5	4	4	-9	14	14	4	25	12	10	7	-13	4	18	10	11	13	12	6	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	-1	0	0	0	1	0	0	0	0	0	0
3	-9	-1	1	2	5	4	6	7	-12	0	1	3	5	4	4	4	-9	13	14	5	25	13	11	7	-13	4	18	10	11	13	11	6	0	0	0	0	0	0	0	0	0	1	0	1	0	-1	0	0	0	-1	0	1	0	1	1	0	0	0	0	0	0	0	-1	0
3	-9	-1	1	1	4	4	5	7	-12	-1	1	3	4	4	4	3	-10	13	14	4	24	12	10	7	-13	3	18	10	11	12	11	5	0	0	0	-1	-1	0	-1	0	0	-1	0	0	-1	0	0	-1	-1	0	0	-1	-1	-1	-1	0	0	-1	0	0	0	-1	0	-1
3	-9	-1	0	1	5	3	6	7	-12	-1	1	2	5	4	4	3	-10	13	14	5	25	13	10	7	-14	3	17	9	11	13	12	6	0	0	-1	0	1	-1	1	0	0	0	0	-1	1	0	0	0	0	0	0	1	1	1	0	0	-1	0	-1	-1	0	1	1	1
3	-9	-1	0	1	4	3	5	6	-12	-1	1	3	5	4	3	3	-10	12	14	4	24	12	10	7	-14	3	17	10	10	12	11	5	0	0	0	0	-1	0	-1	-1	0	0	0	1	0	0	-1	0	0	-1	0	-1	-1	-1	0	0	0	0	0	1	-1	-1	-1	-1
3	-9	-2	1	2	5	3	6	7	-12	-1	1	3	5	5	4	4	-10	13	14	5	25	13	10	7	-13	3	18	10	11	13	11	6	0	-1	1	1	1	0	1	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	1	0	1	0	1	1	0	1
3	-9	-1	1	1	5	4	6	7	-12	0	1	2	5	4	4	3	-10	13	14	5	25	13	10	8	-13	3	17	10	10	12	11	6	0	1	0	-1	0	1	0	0	0	1	0	-1	0	-1	0	-1	0	0	0	0	0	0	0	1	0	0	-1	0	-1	-1	0	0
3	-9	-1	1	1	5	4	5	7	-12	-1	1	3	5	5	4	3	-10	13	14	5	24	13	10	8	-13	3	18	10	11	12	11	5	0	0	0	0	0	0	-1	0	0	-1	0	1	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	1	0	0	-1
3	-8	-1	1	1	4	3	5	6	-12	-1	1	3	4	4	3	2	-10	13	14	5	24	12	9	7	-13	3	17	10	10	12	11	4	1	0	0	0	-1	-1	0	-1	0	0	0	0	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	0	0	-1	0	-1	0	0	-1
3	-9	-1	0	1	5	4	5	7	-12	-1	1	3	5	4	4	3	-10	13	14	4	24	13	10	7	-13	3	17	10	11	13	11	5	-1	0	-1	0	1	1	0	1	0	0	0	0	1	0	1	1	0	0	0	-1	0	1	1	0	0	0	0	0	1	1	0	1
3	-9	-2	0	2	6	4	6	7	-12	-1	1	2	5	5	4	3	-10	13	14	4	25	13	10	8	-13	3	18	10	10	12	12	6	0	-1	0	1	1	0	1	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	-1	-1	1	1
3	-8	-1	1	1	5	4	6	7	-11	0	1	3	5	5	5	4	-10	13	14	5	25	13	11	8	-13	3	17	9	11	13	11	6	1	1	1	-1	-1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	-1	-1	1	1	-1	0
3	-8	-2	0	1	4	3	4	6	-12	-1	1	3	4	4	2	2	-9	12	14	4	23	11	8	6	-13	3	17	9	10	11	10	4	0	-1	-1	0	-1	-1	-2	-1	-1	-1	0	0	-1	-1	-3	-2	1	-1	0	-1	-2	-2	-3	-2	0	0	0	0	-1	-2	-1	-2
3	-9	-2	0	1	4	4	5	7	-12	-1	1	2	5	4	4	3	-9	12	14	4	25	13	10	7	-13	3	17	10	10	12	11	5	-1	0	0	0	0	1	1	1	0	0	0	-1	1	0	2	1	0	0	0	0	2	2	2	1	0	0	0	1	0	1	1	1
3	-10	-2	0	1	5	4	6	7	-12	-2	1	2	5	4	4	3	-10	12	13	4	25	12	10	7	-14	3	17	9	11	13	11	5	-1	0	0	0	1	0	1	0	0	-1	0	0	0	0	0	0	-1	0	-1	0	0	-1	0	0	-1	0	0	-1	1	1	0	0
3	-9	-2	0	1	5	4	6	7	-12	-1	1	2	5	4	4	3	-10	12	14	4	25	12	10	7	-14	3	17	10	11	12	11	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	-1	0	0
3	-9	-2	1	1	5	4	5	7	-12	-1	1	2	5	4	4	3	-10	12	14	4	25	13	10	7	-13	3	17	9	11	12	11	5	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	-1	0	0	0	0
3	-9	-1	0	1	5	4	5	7	-12	-1	1	2	6	5	4	4	-9	13	13	4	25	13	10	7	-13	2	17	10	11	13	11	6	0	1	-1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	-1	0	0	0	0	0	0	-1	0	1	0	1	0	1
3	-9	-2	0	1	5	3	5	7	-12	-2	1	2	5	4	4	3	-10	12	14	4	25	13	10	7	-13	3	17	9	10	12	11	6	0	-1	0	0	0	-1	0	0	0	-1	0	0	-1	-1	0	-1	-1	-1	1	0	0	0	0	0	0	1	0	-1	-1	-1	0	0
3	-9	-2	1	1	5	4	5	7	-12	-1	1	2	5	4	4	3	-9	12	13	4	25	13	10	6	-13	3	17	9	10	12	11	5	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	-1
3	-9	-1	0	1	5	4	6	7	-12	-1	1	2	6	5	4	3	-10	12	13	4	25	13	10	7	-13	2	17	9	10	12	11	5	0	1	-1	0	0	0	1	0	0	0	0	0	1	1	0	0	-1	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0
3	-9	-2	1	1	6	4	6	7	-12	-1	1	2	5	4	4	4	-10	12	13	4	25	13	11	7	-13	3	17	9	10	13	11	6	0	-1	1	0	1	0	0	0	0	0	0	0	-1	-1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1
3	-10	-2	0	1	5	3	5	7	-12	-1	1	3	5	4	4	3	-10	12	13	4	25	13	10	7	-14	3	17	9	10	12	11	5	-1	0	-1	0	-1	-1	-1	0	0	0	0	1	0	0	0	-1	0	0	0	0	0	0	-1	0	-1	0	0	0	0	-1	0	-1
3	-9	-2	0	1	5	3	5	7	-12	-2	1	2	5	4	4	3	-10	11	13	4	25	13	10	7	-14	3	16	9	11	12	11	6	1	0	0	0	0	0	0	0	0	-1	0	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	-1	0	1	0	0	1
3	-9	-2	1	1	5	4	6	7	-12	-1	0	2	5	4	3	2	-10	12	13	4	24	13	10	7	-13	3	16	9	10	12	11	5	0	0	1	0	0	1	1	0	0	1	-1	0	0	0	-1	-1	0	1	0	0	-1	0	0	0	1	0	0	0	-1	0	0	-1
3	-9	-2	1	1	5	4	5	7	-12	-1	0	2	5	5	4	3	-9	12	13	4	25	13	10	7	-13	2	16	9	10	12	11	6	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	-1	0	0	0	0	0	1
3	-9	-2	0	1	5	4	5	7	-12	-1	1	3	5	4	4	4	-9	12	13	5	25	13	10	7	-13	3	17	9	10	12	11	5	0	0	-1	0	0	0	0	0	0	0	1	1	0	-1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	-1
3	-9	-2	1	1	5	4	6	6	-12	-1	0	3	5	4	3	3	-10	12	13	5	24	13	11	7	-13	3	16	8	10	12	11	5	0	0	1	0	0	0	1	-1	0	0	-1	0	0	0	-1	-1	-1	0	0	0	-1	0	1	0	0	0	-1	-1	0	0	0	0
3	-9	-1	0	1	4	3	5	7	-12	-2	0	2	5	4	3	3	-10	11	13	4	24	13	10	6	-13	2	16	9	11	12	11	5	0	1	-1	0	-1	-1	-1	1	0	-1	0	-1	0	0	0	0	0	-1	0	-1	0	0	-1	-1	0	-1	0	1	1	0	0	0
3	-9	-2	0	1	5	3	5	6	-12	-2	1	2	5	4	3	3	-10	11	13	4	24	13	10	6	-13	2	16	9	10	12	11	5	0	-1	0	0	1	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0
3	-10	-1	0	1	5	3	6	7	-12	-1	1	3	6	5	4	3	-10	11	13	5	30	23	13	9	-13	2	16	9	10	12	11	6	-1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	6	10	3	3	0	0	0	0	0	0	0	1
